id,User,Date,Tweet
707,officialABAT,2017-11-22 17:58:35+00:00,"""I have not heard about that and the APC Spokesman has not said that. No governor can appropriate the power of endorsement to himself. President Buhari is a believer in process, the Buhari I know believes in rule of law and due process."""
708,officialABAT,2017-11-17 11:19:33+00:00,"13. “Unlike its predecessor, this government has demonstrated the will to walk this path. While this might not cause much fanfare or celebration, this cleanses the institutions upon which a nation’s wellbeing is founded with a future assured,”"
709,officialABAT,2017-11-17 11:15:50+00:00,"12. “One minister and her rogues’ gallery picked the pocket of this nation for billions of dollars.While poor at governance, these people could give a master thief lessons in the sleight of hand.In governance, they earned a red card but in the corruption,they won the gold medal."""
710,officialABAT,2017-11-17 11:10:45+00:00,"11. ""“So much money grew feet and ran away faster than Usain Bolt ever could. That which could have been spent on national development was squandered in ways that would cause the devil to blush."""
711,officialABAT,2017-11-17 11:09:04+00:00,"10. “Had the previous government remained in place, Boko Haram would have surely eaten more territory and devoured more people. This nation might have indeed been divided and cut asunder, not by choice but by the knife of terrorism,”"
712,officialABAT,2017-11-17 11:07:27+00:00,"9. ""We also must move toward true federalism by the balance of power and responsibility bet­ween the federal government and the stat­es. In so doing, we attain the correct balance between our collective purpose on one hand and our separate grassroots realities on the other."""
713,officialABAT,2017-11-17 11:05:12+00:00,"8. “Today, as I stand before you all, I implore him and his government. The good you have started…. do it the more. The good that you have yet to achieve …. get to it with a laser- like focus."""
714,officialABAT,2017-11-17 11:04:46+00:00,"7. “If I were an architect, I would say that President Buhari has used the last two years to wisely lay the deep and wide foundation for a new building called a better Nigeria."""
715,officialABAT,2017-11-17 11:01:45+00:00,"6. “Too many parents cannot properly feed and clothe their precious children, too many young adults exist in the void of joblessness, and too many of us do not have the resources to care for elderly parents who once cared for them. We must cure these wrongs."
716,officialABAT,2017-11-17 10:57:40+00:00,"5. The government’s attention on three key ideas – the establishment of a robust industrial capacity, the need for a national infrastructural plan and the need to help common farmers by improving rural output and incomes."
717,officialABAT,2017-11-17 10:52:22+00:00,"4. “As this government implements its economic plans, the griping poverty you have long suffered will give way and ultimately turn into the fertile progress and prosperity that only good governance can bring. We do this with a sense of urgency!”"
718,officialABAT,2017-11-17 10:51:44+00:00,"3. “Where prosperity should have stood, poverty was erected. Where progress should have been established, stagnation assumed residence.  We are trying hard to escape this deep hole."""
719,officialABAT,2017-11-17 10:47:49+00:00,"2. “What I proffer today is done in the spirit of utmost respect and affinity by one who wants the best for this government and for Nigeria. I say these things to encourage the government to achieve the greatness the times demand and of which this government is capable"""
720,officialABAT,2017-11-17 10:46:51+00:00,"1. Keynote speaker at the presentation of a book “Making steady, Sustainable Progress for Nigeria’s Peace and Prosperity: A Mid-term Scorecard on the Muhammadu Buhari Administration”"
721,officialABAT,2017-11-03 15:07:45+00:00,"18. Please continue to pray for him wherever you are.

This is Jide Tinubu: https://t.co/NFY9mTlMEK"
722,officialABAT,2017-11-03 15:03:39+00:00,"17. Again, as we are away from Lagos, we thank you for the love you have shown and ask that you not only show it to us but to each other."
723,officialABAT,2017-11-03 15:02:40+00:00,"16. Let us all take a lesson from this and think a bit more about our fellow man, our neighbor, our fellow Nigeria."
724,officialABAT,2017-11-03 15:02:00+00:00,"15. However, what I can do is to be more caring and helpful to the living as I know this is what Jide would want to become of his passing."
725,officialABAT,2017-11-03 15:01:48+00:00,14. I wish I could bring my son back but I cannot.
726,officialABAT,2017-11-03 15:00:46+00:00,"13. This says so much about the innate goodness in all of us. For no matter what, we are not foes or enemies. We are all of one human stock,"
727,officialABAT,2017-11-03 14:59:08+00:00,12. Even those who don’t agree with me politically have shown strong support and care indistinguishable from that of my associates.
728,officialABAT,2017-11-03 14:58:37+00:00,"11. People of every tribe, region, faith and every political affiliation have expressed their sympathy and extended to me brotherly embrace."
729,officialABAT,2017-11-03 14:55:54+00:00,10. Your reaction to my son’s passing has taught me that we can be a people of profound love and humanity when we want to be.
730,officialABAT,2017-11-03 14:54:44+00:00,9. This is a reminder that we must live each day to its best as none of us know when our last day shall be.
731,officialABAT,2017-11-03 14:54:33+00:00,"8. Yet, he was taken away by cardiac arrest when it seemed he had so much life to still live."
732,officialABAT,2017-11-03 14:53:40+00:00,7. He followed his own course and made his own way on his own terms.
733,officialABAT,2017-11-03 14:53:28+00:00,6. My son was a highly intelligent person with a vibrant personality and a zest for life.
734,officialABAT,2017-11-03 14:51:35+00:00,5. I thank the traditional rulers for their display of support.
735,officialABAT,2017-11-03 14:50:32+00:00,"4....particularly Senate President Bukola Saraki, members of the House of Representatives, APC leaders and members and indeed all Nigerians."
736,officialABAT,2017-11-03 14:49:24+00:00,"3. I want to especially thank President Muhammadu Buhari, VP Yemi Osinbajo, the state Governors, distinguished Senators..."
737,officialABAT,2017-11-03 14:48:49+00:00,"2. Deep appreciation to all who have demonstrated their sympathy and expressed their condolences over the loss of our eldest son, Jide."
738,officialABAT,2017-09-25 14:06:46+00:00,"“By virtue of the clear fact that regional governments were closer to the people."""
739,officialABAT,2017-09-25 14:05:16+00:00,"""We cannot become a better Nigeria with an undue concentration of power at the federal level."""
740,officialABAT,2017-09-25 14:04:08+00:00,"""...we just might perfect federalism by making it work for the benefit of all of us."""
741,officialABAT,2017-09-25 14:03:57+00:00,"""Let us first truly practice federalism before we deem it a failure. If given but a fair chance..."""
742,officialABAT,2017-09-25 14:01:06+00:00,"""Yet the cry for separation has gained traction among average people; due to the chronic failure of government to meet basic aspirations,”"
743,officialABAT,2017-09-25 14:00:29+00:00,"...They believe they will have greater chance at political power under a different arrangement."""
744,officialABAT,2017-09-25 13:59:54+00:00,"“Many who cry separation do so because their personal ambitions will be better served by such a thing."""
745,officialABAT,2017-09-25 13:57:48+00:00,"King’s College Old Boys Association’s Founder’s dinner, Lagos 23/09/17:“A NEW NIGERIA OR A BETTER ONE: THE FITTING TOOLS OF A GREAT REPAIR"""
746,officialABAT,2017-08-01 18:51:41+00:00,"Tinubu: I Have n’t Acquired New Plane, Reports to that Effect is Fake News
https://t.co/0EpwwFN3UN"
747,officialABAT,2017-05-22 17:56:19+00:00,"Tinubu on Coup Rumour: ‘You Will Find No Fertile Ground to Plant Your Weeds,’ He Warns + Full Text of His Speech
https://t.co/fuIfVSI5g2"
748,officialABAT,2017-05-07 18:11:43+00:00,"Stop the Hoopla around Buhari’s Health, Talk of Cabal Running Govt Mere Myth, Says Tinubu (+ Full Text of Statement)
https://t.co/t3xAqkHTKs"
749,officialABAT,2017-04-09 16:45:15+00:00,"Tinubu Replies THISDAY, Denies Any Hand in Attacks on PDP Senate Caucus:
https://t.co/ksYYPpDqwN"
750,officialABAT,2017-03-31 14:04:50+00:00,"THE FULL TEXT OF THE 9TH BOLA TINUBU COLLOQUIUM (28/03/17), ENTITLED: ‘USE WHAT WE MAKE, MAKE WHAT WE USE: 

https://t.co/dMZ6wyE19J"
751,officialABAT,2017-03-02 09:16:39+00:00,"the dilapidated building the PDP has become.After breaking that yoke, it is not in his nature to voluntarily place it back on our necks."
752,officialABAT,2017-03-02 09:16:02+00:00,and the driving force behind the APC.It makes no sense that i would abandon the party that I worked hard to build in order to enter the ...
753,officialABAT,2017-03-02 09:14:54+00:00,by asserting he was going to join the PDP.  This is as shameless as a lie can be. I am acknowledged as the intellectual father ...
754,officialABAT,2017-03-02 09:13:46+00:00,"I have no present list of possible running mates because I have no present intention of running. The headline also libels Me, Asiwaju..."
755,officialABAT,2017-03-02 09:11:17+00:00,To translate this general statement of political reality into a tale that heis actively preparing for a 2019 run is reckless in the extreme
756,officialABAT,2017-03-02 09:10:15+00:00,"As a politician, I cannot preclude the possibility of running for office in the future because no man knows what the future will hold..."
757,officialABAT,2017-03-02 09:08:16+00:00,"down something he labored so dutifully to build.Instead of trying to convey the truth, the THISDAY report opted to gain false sensation..."
758,officialABAT,2017-03-02 09:06:31+00:00,I was instrumental in the formation and success of the APC. His toil and efforts helped establish this government.  He is not one to tear..
759,officialABAT,2017-03-02 09:04:54+00:00,"and seeks to hold the mantle as our president, then Asiwaju Tinubu stands behind him in unwavering support and confidence."
760,officialABAT,2017-03-02 09:03:34+00:00,"First, Asiwaju Tinubu is not gearing up for a presidential run...as long as that patriotic and committed man named Muhammadu Buhari holds .."
761,officialABAT,2017-03-02 09:01:30+00:00,Those who wrote this fantasy seek to place me at odds with President Buhari. Writing such a baseless report is a very foul  thing to do ...
762,officialABAT,2017-03-01 11:54:51+00:00,"As long as that patriotic &amp; committed Pres Buhari holds and seeks to hold the mantle as president, I stand behind him in unwavering support."
763,officialABAT,2017-02-24 14:50:39+00:00,I appeal to all party members including the disenchanted to unite for the good of APC and rally round Gov Akeredolu to ensure success.
764,officialABAT,2017-02-24 14:45:59+00:00,"To the Ondo people, your election has been had and held. Now is the time for all to work for the continued prosperity &amp; peace of your state."
765,officialABAT,2017-01-31 09:38:20+00:00,President Conde: Hero of The Gambian Truce https://t.co/DPvgEG9zSp
766,officialABAT,2017-01-31 09:07:16+00:00,"Tinubu's Rousing Speech at the National Defence College, Abuja
 https://t.co/lew6CvnCeS"
767,officialABAT,2017-01-27 18:19:08+00:00,"Mimiko's Ally, Hon. Jumoke Akindele, Impeached as Ondo Speaker https://t.co/4bbvdCH3yw"
768,officialABAT,2017-01-09 13:35:08+00:00,Why credible journalism matters https://t.co/hqlwbQtWjQ
769,officialABAT,2016-12-24 15:13:25+00:00,"We Hand over Ige Killers to God, Says Son Muyiwa https://t.co/rOwcDc9VNm"
770,officialABAT,2016-12-12 00:14:42+00:00,"Congratulations John Momoh because without your resilence, resourcefulness and reputation 21 years could'nt have been possible."
771,officialABAT,2016-12-12 00:12:24+00:00,Our democracy is enriched by the work the Channels family render &amp; we can only be grateful to them all. We expect more and better journalism
772,officialABAT,2016-12-12 00:09:36+00:00,Channels has not fallen short but risen up to fufil these demands and everyday through 21 years Channels has kept faith with its audience
773,officialABAT,2016-12-12 00:06:57+00:00,"Journalism's cardinal mission is to inform, educate, entertain albeit in a factual, fair and objective manner"
774,officialABAT,2016-12-12 00:04:53+00:00,Channels at 21 &amp; growing stronger signposts a future of greater possibilities in objective journalism &amp; its contribution to nation building
775,officialABAT,2016-12-12 00:00:29+00:00,Congratulations to the Channels TV family on achieving 21years of news and programming. Its being an eventful journey and kudos to John M.
776,officialABAT,2016-12-09 22:13:50+00:00,...that democracy continues to be on the advance in Ghana and throughout Africa
777,officialABAT,2016-12-09 22:13:14+00:00,I equally applaud  the people of Ghana for showing their love of democracy a testimony to the fact that democracy continues...
778,officialABAT,2016-12-09 22:11:20+00:00,I  commend John Mahama for  trying his best for his Nation and for his statesmanship to accept defeat after such a competitive   contest.
779,officialABAT,2016-12-09 22:08:19+00:00,Ghana-I Congratulate Nana Akufo Addo on a hard won victory and ask him to be magnanimous in victory.
780,officialABAT,2016-12-05 07:33:26+00:00,This is a party I labored with others to build.We would not abandon it for another. Millions of Nigerians who voted are watching and praying
781,officialABAT,2016-12-05 07:31:46+00:00,"This government, APC, is for the betterment of the people &amp; the national purpose is bigger and more important than any individual's desires"
782,officialABAT,2016-12-05 07:27:49+00:00,a positive historic legacy... rather than engage in destructive pettiness.
783,officialABAT,2016-12-05 07:26:38+00:00,I have devoted my political life to achieve what has been achieved. My heart is too much of the people and my mind too fixed on establishing
784,officialABAT,2016-12-05 07:24:29+00:00,"Achievements will be had &amp; replicated. Through it all, I, Asiwaju will remain true to the progressive ideals that fueled the creation of APC"
785,officialABAT,2016-12-05 07:22:35+00:00,"In our Journey to national betterment,plans and policies will be made,then ammended. Mistakes will occur and then corrected..."
786,officialABAT,2016-11-27 23:35:19+00:00,I appeal to all party members including  those who have been disaffected from the primary until today to come together @DOlusegun
787,officialABAT,2016-11-27 23:34:03+00:00,"Your election has been had and held. Now is the time that all must  work for the continued development, prosperity and peace of your state"
788,officialABAT,2016-11-27 23:31:34+00:00,to shun the regressive politics of yesterday by  returning to D  progressive brand of politics that has been D trademark of the people ...
789,officialABAT,2016-11-27 23:30:42+00:00,I must also  congratulate the  people of Ondo State for their generally exemplary conduct on election day &amp; for demonstrating their will ...
790,officialABAT,2016-11-27 23:29:25+00:00,I extend congratulations to Mr. Akeredolu SAN on the outcome of D election and for his perseverance and persistence in seeking that office
791,officialABAT,2016-11-03 17:56:13+00:00,Ondo Cont'd ... fast enough. Truth began to cry for justice. Several candidates filed petitions contesting the result.” Tinubu.Sept. 2016
792,officialABAT,2016-11-03 17:55:11+00:00,"“A conspiracy to steal D Ondo primary had been uncovered Fortunately, D grand deception afoot had been unable to cover its tracks…Sept. 2016"
793,officialABAT,2016-11-03 12:57:22+00:00,Ondo Cont'd ... fast enough. Truth began to cry for justice. Several candidates filed petitions contesting the result.” Tinubu
794,officialABAT,2016-11-03 12:56:48+00:00,"Ondo-""“A conspiracy to steal the Ondo primary had been uncovered. Fortunately, the grand deception afoot had been unable to cover its tracks"
795,officialABAT,2016-07-18 09:46:02+00:00,What Borno man saw in Remi Tinubu four days ago by Isa Gusau https://t.co/gYkcrkzH0B
796,officialABAT,2016-06-24 08:27:02+00:00,Is Donald Trump right about Hillary Clinton? https://t.co/GMV5fuKW0b
797,officialABAT,2016-06-08 12:21:52+00:00,Keshi was a soccer delight on the pitch and off the pitch as a coach  he was a master of the game. He was a soccer icon
798,officialABAT,2016-06-08 12:19:58+00:00,Keshi's sudden death is shocking and numbling.It is a tragic loss. He has left a huge gap in our soccer administration
799,officialABAT,2016-06-08 12:18:23+00:00,I am deeply saddened by the news of the demise of Stephen Keshi. I mourn with his family and millions of sports lovers @gbengasesan
800,officialABAT,2016-05-30 07:16:41+00:00,Nigeria is almost out of the woods – Tinubu https://t.co/qNEghwi0tg via @naijcom
801,officialABAT,2016-05-15 16:53:01+00:00,"Instead, it is better to end the subsidy and use the funds to establish well-targeted anti-poverty programs that actually assist the people"
802,officialABAT,2016-05-15 16:51:21+00:00,had long ago been taken from the common man to reside in the purse of an elite few. We cannot persist in this imbalance @olulateef
803,officialABAT,2016-05-15 16:50:32+00:00,of allowing our political and sympathetic attachment to the subsidy blind us to the hard fact that the purpose and benefits of D subsidy
804,officialABAT,2016-05-15 16:49:13+00:00,"Thus, I ask everyone to take a step back to coolly and objectively assess what has been decided. We must not make the mistake of ..."
805,officialABAT,2016-05-15 16:47:51+00:00,"I would be lying if I said this will cause no pain or dislocation. However, the day, hours of waiting for fuel will be a thing of the past."
806,officialABAT,2016-05-15 16:46:13+00:00,I am hopeful but also realistic about this measure. I am also mindful of D situation of our people.This change will mean higher fuel costs
807,officialABAT,2016-05-15 16:45:25+00:00,"... that had invaded the subsidy process, sucking the blood of Nigeria, swallowing much of our needed money @olulateef"
808,officialABAT,2016-05-15 16:45:01+00:00,"For some time, I have been a proponent of this action. I believed ending of subsidy was the only sure way to put to sleep the myriad demons"
809,officialABAT,2016-05-15 16:43:47+00:00,The President has taken this tough decision in the interest of the present and future generations of Nigerians @olulateef
810,officialABAT,2016-05-15 16:42:14+00:00,"Subsidy-Fake businessmen became true billionaires over night . The  nation, D innocent people where left to face erratic supply @GbengaGOLD"
811,officialABAT,2016-05-15 15:31:17+00:00,"Instead of remaining a positive aspect of the social contract, the subsidy was transformed into an opaque haven of intrigue and malfeasance."
812,officialABAT,2016-03-06 17:34:11+00:00,The tragic death of Chief James Ocholi is shocking and sad.My condolences and prayers go to his https://t.co/ssA1YrxQ3H @olulateef
813,officialABAT,2016-02-21 18:06:08+00:00,Journalism must become a force for good - Bola Tinubu https://t.co/IBaPpuInMf https://t.co/s6K2PeplL6
814,officialABAT,2015-12-31 17:45:16+00:00,Nigeria Can Attain Greatness – Bola Tinubu https://t.co/CTwNW1GmoF https://t.co/ZUqneBMUU0
815,officialABAT,2015-12-25 16:16:26+00:00,Imbibe The Lessons of Christmas – Tinubu https://t.co/YMbdeIGrQD
816,officialABAT,2015-12-24 10:43:55+00:00,The outer boundaries of our fiscal policy should neither be our dollar intake or some unfounded fear of naira insolvency @gebusites
817,officialABAT,2015-12-24 10:42:50+00:00,One of the critical paths to Nigeria’s economic liberation lies with employment for the youth @gebusites
818,officialABAT,2015-12-24 10:41:51+00:00,"The last I looked, Nigeria operates a Naira-based economy not a dollar-based one @gebusites"
819,officialABAT,2015-12-24 10:41:35+00:00,"Regarding Nigeria's fiscal policy, I advocate that the close dollar linkage be explicitly broken... @gebusites"
820,officialABAT,2015-12-24 10:40:04+00:00,Pres Buhari is an earnest leader who seeks to give Nigerians the lives they deserve by giving the vibrant economy and security they deserve
821,officialABAT,2015-12-24 10:38:46+00:00,"Nigeria needs economic liberation. Before we can free our economy, we must free ourselves of the economic myths @gebusites"
822,officialABAT,2015-12-24 10:38:00+00:00,"Even during the best of times and high oil prices, the economic model upon which Nigeria has been based has poorly served us @gebusites"
823,officialABAT,2015-12-24 10:37:08+00:00,"Now, Nigeria has collided into a wall, merciless and immovable @gebusites"
824,officialABAT,2015-12-24 10:36:43+00:00,"We have survived but not thrived. Improvised but not planned. Spent but not invested. Laughed, drank and feasted but did not build..."
825,officialABAT,2015-12-24 10:36:15+00:00,"For decades, Nigeria has danced in close confines with economic disaster. In the past, higher oil prices allowed us to dodge the worst."
826,officialABAT,2015-12-24 10:35:17+00:00,"Unless we embrace the truths that shaped the prescriptions of Dr. Usman, Nigeria will remain a land of false mirrors"
827,officialABAT,2015-12-24 10:31:04+00:00,There are many great lies this nation must face &amp; erase before they turn our desire for a better Nig. into something counterfeit and empty.
828,officialABAT,2015-12-24 10:27:40+00:00,"To my dear Christian Brothers &amp; Sisters across the length and breath of Nigeria and in the Diaspora, I pray D blessings of Christmas for you"
829,officialABAT,2015-12-24 10:25:45+00:00,"Why I accept The sun Man of the Year Award
https://t.co/HKkj22PndO"
830,officialABAT,2015-12-24 10:22:53+00:00,.and sincerely committed to human value and contributions in all fields of endeavour.You have challenged Nigerians to do more for humanity
831,officialABAT,2015-12-24 10:22:09+00:00,"cont' -For you to have chosen me, to have identified my contributions shows that you are critically  objective ..."
832,officialABAT,2015-12-24 10:21:24+00:00,To The Sun newspapers- There are more people in the democratic trenches and market place than Bola Tinubu...
833,officialABAT,2015-12-24 10:19:48+00:00,"A full democratisation of Nigeria, under the rule of law,  federalism and commitment to the welfare of the people are extremely important"
834,officialABAT,2015-12-24 10:19:16+00:00,Nigeria has lost many things as a result of poor leadership. There could be no African renaissance without good leadership.
835,officialABAT,2015-12-24 10:17:44+00:00,The nation needs political competitiveness Challenges cannot be surmounted for D country to move from potential to reality without the media
836,officialABAT,2015-12-24 10:16:00+00:00,There could be no politics without the media. Any politician who does not pay attention to the media has left human for the animal world.
837,officialABAT,2015-12-19 11:56:41+00:00,TOWARDS THE ECONOMIC LIBERATION OF NIGERIA: BALA USMAN’S ENDURING RELEVANCE https://t.co/KqpmnhAp5k
838,officialABAT,2015-11-23 06:59:45+00:00,"Prince Audu's death, which we must all accept as the act of God  reminds us all of our mortality. We cannot live forever.We must do good"
839,officialABAT,2015-11-23 06:51:36+00:00,There is no news more shocking and sorrowful than the sudden death of Prince Abubakar Audu.He died before his time. I am greatly saddened.
840,officialABAT,2015-11-11 19:48:51+00:00,New Ministers: Be prepared to solve problems – Tinubu https://t.co/ipD1f9efro
841,officialABAT,2015-11-10 11:22:50+00:00,I urge Taraba APC and all our supporters to stay true until the end. The battle is not over until Aisha Alhassan is rightfully sworn in.
842,officialABAT,2015-11-10 11:10:08+00:00,Congratulations to the people of Taraba State for having the courage to have Nigeria's first female governor-elect. A victory for all women!
843,officialABAT,2015-11-10 11:06:10+00:00,Saturday's victory at the Taraba Governorship Tribunal is another evidence that our Judiciary has come of age. Justice will always prevail.
844,officialABAT,2015-10-31 08:54:34+00:00,"I Am Shocked, Sad At The Passing of My Friend Alhaji Haliru Dantoro (Mai Borgu) – Tinubu https://t.co/fswXwWTJPU"
845,officialABAT,2015-10-30 18:20:43+00:00,"Today I received with shock,disbelief and sadness news of the sudden death of Alhaji Dantoro,Mai Borgu.  Rest In Peace @olulateef @Ayourb"
846,officialABAT,2015-09-22 15:52:35+00:00,"I just met Veteran Actor, Danny Glover, our very own Bimbo Akintola and some of the crew of '93 Days.' Most humbled. http://t.co/ukQ6TfwAdM"
847,officialABAT,2015-09-19 21:44:20+00:00,HID Awolowo exemplified the best of the progressive spirit – Tinubu http://t.co/01K9eAJ5Br http://t.co/P8TIYv0GKy
848,officialABAT,2015-09-19 21:28:19+00:00,"She bequeathed to us a great legacy, a political legacy of intelligence, courage conviction, hope and belief in the goodness of the people"
849,officialABAT,2015-09-19 21:27:13+00:00,This great jewel of the people withstood the test of time and weathered the political storms of dictatorships and mis-governance @Ayourb
850,officialABAT,2015-09-19 21:26:04+00:00,HID Awolowo held forth the banner and nurtured the progressive legacy after her husband the revered Obafemi Awolowo passed on @olulateef
851,officialABAT,2015-09-19 21:24:07+00:00,"Our Mama, HID Awolowo exemplified the best of the progressive spirit and concern for all of humanity @Ayourb @GbengaGOLD @DOlusegun"
852,officialABAT,2015-07-31 20:04:55+00:00,@Akon is a great inspiration to the Youth of Africa. I had a great time speaking with him tonight. http://t.co/NnuVzU2TmP
853,officialABAT,2015-07-28 17:51:26+00:00,"“Let us calm down, Buhari needs 100 days of honeymoon” – Tinubu http://t.co/l1LzDrAUGh via @YNaija"
854,officialABAT,2015-07-25 11:39:30+00:00,It is also an opportunity for you to elevate the standard of journalism and promote ethical conduct. It is tough assignment
855,officialABAT,2015-07-25 11:38:11+00:00,Congratulations to Mr. Odusile for emerging the new NUJ President. Your victory is a validation of your professional stewardship.
856,officialABAT,2015-07-15 08:23:30+00:00,I believe in what the President believes. I  respect him and I stand firmly loyal. http://t.co/cyvxmvGiHI
857,officialABAT,2015-06-13 07:11:17+00:00,The June 12 anniversary offers us another reminder  that this country is one set for greatness. We all are called to duty.
858,officialABAT,2015-06-13 07:09:30+00:00,"My years of political experience, the intensity and the sacrifices made by each of us have prepared me for the best and worst of times."
859,officialABAT,2015-06-13 07:05:51+00:00,"I hold an abiding fate in D superiority of democracy over other forms of govt. Nigeria's democracy will survive, but sacrifices must be made"
860,officialABAT,2015-06-13 07:03:00+00:00,People as the focus of government.This is the APC commitment  and by Gods grace we intend to keep it under the leadership of Pres. M. Buhari
861,officialABAT,2015-06-13 07:00:20+00:00,We owe it to Abiola &amp; all the fallen patriots of the June 12 struggle to make sure our democracy never falters and Buhari's govt. succeeds
862,officialABAT,2015-06-13 06:58:21+00:00,Today our democracy thrives on the selfless sacrifices Abiola made His politics was without bitterness.  Patriotism  devoid of tribal marks.
863,officialABAT,2015-06-13 06:56:41+00:00,"''As we remember the June 12 struggle we are challenged to guard our hard won democratic freedom and prevent any hijack or abuse by anyone""."
864,officialABAT,2015-06-12 09:02:56+00:00,June 12 challenges us to guard our democracy – Bola Tinubu http://t.co/L9t5yDbo7l
865,officialABAT,2015-05-29 06:25:27+00:00,A New Nigeria Is Possible Beginning Today By Bola Tinubu http://t.co/QNcUmILGfJ
866,officialABAT,2015-05-14 16:49:59+00:00,A Good Example of Common Sense Revolution By Bola Tinubu http://t.co/Ho3iQOI1FY
867,officialABAT,2015-05-10 19:55:08+00:00,"Belated Happy Mother's Day to All Nigerian Women, especially the wives who stood by us while we battled for a New Nigeria. We celebrate you!"
868,officialABAT,2015-05-08 11:59:17+00:00,"All this is in the past. What we have achieved politically  in Lagos and Nigeria is a result of team work, political compactability &amp; vision"
869,officialABAT,2015-05-08 11:56:17+00:00,Between Fashola and Myself there has never been any fight only disagreements over procedures in the past. It borders on the party position.
870,officialABAT,2015-04-13 10:29:16+00:00,God bless Lagos State!
871,officialABAT,2015-04-07 12:16:23+00:00,AMBODE’S 10 PROMISES TO LAGOS WOMEN http://t.co/80BIRs4rMM via @WomanNg
872,officialABAT,2015-04-03 08:00:13+00:00,I congratulate President -Elect Gen Buhari on his hard won victory. He has shown that with a steel resolve victory is certain. APC -change
873,officialABAT,2015-04-03 07:58:10+00:00,Nigerians made this victory happen &amp; they are the true celebrants. Side by side we would work together to bring our country back @olulateef
874,officialABAT,2015-04-03 07:55:57+00:00,This victory of the APC and General Buhari's emergence is Nigeria's finest moment in her political history @GbengaGOLD @ @ActNowng
875,officialABAT,2015-04-03 07:52:13+00:00,This is also democracy' s finest moment. Nigerians alive  today have witnessed the beginning of an era of change @GbengaGOLD @olulateef
876,officialABAT,2015-04-03 07:46:37+00:00,"To millions of Nigerians I say this- the APC seeks not power  for its sake, but to bring a better life  to our people &amp; re-build our country"
877,officialABAT,2015-04-03 07:45:08+00:00,I congratulate  Gen Buhari on his  hard won victory I salute our galant party leaders and  members for running the long distance to victory
878,officialABAT,2015-04-03 07:43:56+00:00,"""On General Buhari's victory. It is a moment when hope  is re-born, faith is rekindled and a fresh fire of  patriotism is released ..."""
879,officialABAT,2015-04-02 20:40:18+00:00,“This is Nigeria’s Finest Moment” – Tinubu http://t.co/mEJgdO44tJ
880,officialABAT,2015-03-31 12:39:00+00:00,"""Under Special Conditions."" thanks"
881,officialABAT,2015-03-26 22:42:12+00:00,THE COMMONSENSE REVOLUTION IS HERE By Bola Ahmed Tinubu http://t.co/yxzJFFjAsl
882,officialABAT,2015-03-26 20:31:26+00:00,"#NigeriaDecides: On March 28, #iWillVoteAPC &amp; #GMB15 for positive change in #Nigeria. Read why you should too: http://t.co/bkLfp6Jxey"
883,officialABAT,2015-03-17 15:09:09+00:00,Reading The Card Reader Issue By Bola Ahmed Tinubu http://t.co/oLhypIM0JN
884,officialABAT,2015-03-08 11:12:10+00:00,"Happy Birthday, Prof. Yemi Osinbajo! http://t.co/HbiAH8yvOG"
885,officialABAT,2015-03-07 15:14:43+00:00,"Thank you, Lagos!  #APCMarch4Change http://t.co/gqoExE10aL"
886,officialABAT,2015-03-07 07:33:03+00:00,I'm here for the #APCMarch4Change http://t.co/iPeaUsXgDv
887,officialABAT,2015-02-23 10:53:11+00:00,"#VoteAPC ""@ActNowng: With our thumb,  we will create our future today. http://t.co/ZNGZ2EMSlC"""
888,officialABAT,2015-02-22 21:11:37+00:00,I just supported #NigeriaDecides: #iWillVoteAPC on @ThunderclapIt // @APCforChange http://t.co/XHl9FkXfI7
889,officialABAT,2015-02-20 13:30:31+00:00,Proud to have @YAYIAdeola as our Senatorial Candidate for Lagos West. Kindly follow him.
890,officialABAT,2015-02-18 09:23:51+00:00,"APC leaders and members nationawide must turn themselves into great vigilantes for freedom, liberty and democratic government"
891,officialABAT,2015-02-18 09:20:57+00:00,We suffer from the tyranny of the majority of the PDP. APC must be vigilant.Never before has this country being plunged into suchuncertainty
892,officialABAT,2015-02-18 09:18:35+00:00,The question we must ask now and answer are three: Are we determined to take power? Are we ready to make  sacrifice? Do we have the courage?
893,officialABAT,2015-02-18 09:15:12+00:00,The religion of PDP is Poverty.Lies and Displacement of Nigerians. Our religion as APC is  http://t.co/dWOYXpZzsw and Social Welfare-Tinubu
894,officialABAT,2015-02-07 23:31:03+00:00,Let's dissect carefully what was said. Postponed not because of security situation per se but b/c army decided to go on a belated  offensive
895,officialABAT,2015-02-07 23:28:37+00:00,The APC will counsel its members and Nigerians to be calm as the party processes this. We know there is no stopping the wind of change
896,officialABAT,2015-02-07 23:20:23+00:00,"For the ambition of one man and his partying cronies, the rights and interest of 68 million voters is violated There is a dictator in charge"
897,officialABAT,2015-02-07 23:18:14+00:00,Nigerians are not ignorant of the plots/sub plots for postponement. An incumbent that pulls all the stops to postpone elections is a looser
898,officialABAT,2015-02-07 23:13:47+00:00,The service chiefs are being clever by half By playing the script of the ruling party they do their profession great harm and Nigeria damage
899,officialABAT,2015-02-07 23:11:19+00:00,What is new about the security situation in the last one week  that has not been there in the past 3 years to warrant this postponement?
900,officialABAT,2015-02-07 23:07:07+00:00,This is democracy at gun point. Our democracy is now at the mercy of the gun. Jega caved in to pressure and blackmail.
